# Every straight sloper off the roof point on NEC-2 (tools/nec_roof_sloper_scan.py).
# Roof feed ENU (-10.7, -10.5), cells workable >= 1.02 dBi. brg in degrees true.
roof_ft,dir,brg_true,brg_mag,run_m,end_ft,slope_deg,cells3,regions3,dBi3,worst3,cells2,dBi2,cells3_thr_minus2,cells3_thr_plus2,nbr_mean3,on_lot,setback_ok
25,down,41.00,25.70,39.55,18.5,2.9,23,14,0.12,-22.5,10,-1.06,36,13,,1,1
25,down,42.00,26.70,39.30,9.0,7.1,23,13,-0.20,-15.0,11,-1.11,41,8,,1,1
25,down,42.00,26.70,39.35,10.4,6.4,22,13,-0.21,-15.9,10,-1.13,39,9,,1,1
25,down,42.00,26.70,39.40,12.0,5.8,22,14,-0.20,-17.0,9,-1.14,38,10,,1,1
25,down,42.00,26.70,39.45,13.7,5.0,21,14,-0.15,-18.3,9,-1.13,37,11,,1,1
25,down,42.00,26.70,39.50,15.8,4.1,21,14,-0.06,-20.3,9,-1.09,36,12,,1,1
25,down,42.00,26.70,39.55,18.5,2.9,21,14,0.11,-23.5,9,-1.01,36,12,,1,1
25,down,43.00,27.70,39.30,9.0,7.1,22,14,-0.22,-15.2,11,-1.07,38,8,,1,1
25,down,43.00,27.70,39.35,10.4,6.4,22,14,-0.23,-16.1,11,-1.09,37,9,,1,1
25,down,43.00,27.70,39.40,12.0,5.8,20,14,-0.21,-17.2,9,-1.10,37,9,,1,1
25,down,43.00,27.70,39.45,13.7,5.0,20,14,-0.17,-18.5,9,-1.08,37,11,,1,1
25,down,43.00,27.70,39.50,15.8,4.1,21,14,-0.08,-20.4,9,-1.04,38,11,,1,1
25,down,43.00,27.70,39.55,18.5,2.9,21,14,0.10,-23.2,9,-0.96,37,14,,1,1
25,down,44.00,28.70,39.30,9.0,7.1,23,14,-0.24,-15.3,11,-1.03,38,8,,1,1
25,down,44.00,28.70,39.35,10.4,6.4,23,14,-0.25,-16.1,11,-1.04,36,9,,1,1
25,down,44.00,28.70,39.40,12.0,5.8,22,14,-0.24,-17.1,10,-1.05,40,9,,1,1
25,down,44.00,28.70,39.45,13.7,5.0,21,14,-0.19,-18.3,9,-1.03,39,10,,1,1
25,down,44.00,28.70,39.50,15.8,4.1,22,14,-0.10,-19.8,10,-0.99,37,12,,1,1
25,down,44.00,28.70,39.55,18.5,2.9,21,13,0.08,-21.9,10,-0.90,35,11,,1,1
25,down,45.00,29.70,39.30,9.0,7.1,23,13,-0.26,-15.2,12,-0.98,38,7,,1,1
25,down,45.00,29.70,39.35,10.4,6.4,23,13,-0.27,-15.9,12,-0.99,37,8,,1,1
25,down,45.00,29.70,39.40,12.0,5.8,22,13,-0.26,-16.8,11,-0.99,37,8,,1,1
25,down,45.00,29.70,39.45,13.7,5.0,21,13,-0.21,-17.8,10,-0.98,36,11,,1,1
25,down,45.00,29.70,39.50,15.8,4.1,22,14,-0.12,-18.9,10,-0.93,35,12,,1,1
25,down,45.00,29.70,39.55,18.5,2.9,23,14,0.06,-20.1,11,-0.84,35,14,,1,1
25,down,46.00,30.70,39.30,9.0,7.1,22,13,-0.28,-14.9,12,-0.93,36,7,,1,1
25,down,46.00,30.70,39.35,10.4,6.4,22,13,-0.29,-15.5,12,-0.94,35,8,,1,1
25,down,46.00,30.70,39.40,12.0,5.8,23,14,-0.27,-16.2,12,-0.94,37,8,,1,1
25,down,46.00,30.70,39.45,13.7,5.0,21,14,-0.23,-17.0,10,-0.92,36,11,,1,1
25,down,46.00,30.70,39.50,15.8,4.1,22,14,-0.13,-17.7,11,-0.87,36,11,,1,1
25,down,46.00,30.70,39.55,18.5,2.9,21,13,0.04,-19.2,11,-0.77,36,14,,1,1
25,down,47.00,31.70,39.30,9.0,7.1,23,14,-0.29,-14.5,12,-0.88,36,9,,1,1
25,down,47.00,31.70,39.35,10.4,6.4,23,14,-0.30,-15.0,12,-0.89,35,8,,1,1
25,down,47.00,31.70,39.40,12.0,5.8,23,14,-0.29,-15.5,12,-0.88,33,8,,1,1
25,down,47.00,31.70,39.45,13.7,5.0,23,14,-0.24,-16.1,12,-0.86,35,9,,1,1
25,down,47.00,31.70,39.50,15.8,4.1,22,14,-0.14,-17.1,11,-0.81,35,12,,1,1
25,down,47.00,31.70,39.55,18.5,2.9,22,14,0.04,-20.2,11,-0.71,35,14,,1,1
25,down,48.00,32.70,39.30,9.0,7.1,23,14,-0.30,-14.0,12,-0.83,36,9,,1,1
25,down,48.00,32.70,39.35,10.4,6.4,23,14,-0.30,-14.4,12,-0.83,36,8,,1,1
25,down,48.00,32.70,39.40,12.0,5.8,24,14,-0.29,-14.8,13,-0.83,35,9,,1,1
25,down,48.00,32.70,39.45,13.7,5.0,24,14,-0.24,-15.1,13,-0.80,35,10,,1,1
25,down,48.00,32.70,39.50,15.8,4.1,23,14,-0.14,-16.8,12,-0.75,34,11,,1,1
25,down,48.00,32.70,39.55,18.5,2.9,23,14,0.04,-20.0,12,-0.65,35,12,,1,1
25,down,49.00,33.70,39.30,9.0,7.1,20,13,-0.29,-13.4,11,-0.78,37,10,,1,1
25,down,49.00,33.70,39.35,10.4,6.4,22,13,-0.30,-13.7,13,-0.78,38,9,,1,1
25,down,49.00,33.70,39.40,12.0,5.8,23,14,-0.28,-14.0,13,-0.77,36,9,,1,1
25,down,49.00,33.70,39.45,13.7,5.0,24,14,-0.23,-14.3,14,-0.74,36,10,,1,1
25,down,49.00,33.70,39.50,15.8,4.1,22,14,-0.13,-16.0,12,-0.68,37,11,,1,1
25,down,49.00,33.70,39.55,18.5,2.9,22,14,0.06,-18.7,12,-0.58,35,11,,1,1
25,down,50.00,34.70,39.30,9.0,7.1,18,11,-0.27,-12.8,11,-0.73,38,10,,1,1
25,down,50.00,34.70,39.35,10.4,6.4,18,11,-0.28,-13.0,11,-0.73,35,9,,1,1
25,down,50.00,34.70,39.40,12.0,5.8,21,12,-0.26,-13.2,14,-0.71,36,10,,1,1
25,down,50.00,34.70,39.45,13.7,5.0,22,13,-0.20,-13.5,14,-0.68,35,10,,1,1
25,down,50.00,34.70,39.50,15.8,4.1,24,14,-0.10,-14.9,14,-0.62,35,10,,1,1
25,down,50.00,34.70,39.55,18.5,2.9,24,15,0.09,-17.0,13,-0.52,35,11,,1,1
25,down,51.00,35.70,39.30,9.0,7.1,20,11,-0.24,-12.2,13,-0.68,38,7,,1,1
25,down,51.00,35.70,39.35,10.4,6.4,19,11,-0.24,-12.3,12,-0.67,36,9,,1,1
25,down,51.00,35.70,39.40,12.0,5.8,19,11,-0.22,-12.4,12,-0.66,36,8,,1,1
25,down,51.00,35.70,39.45,13.7,5.0,20,11,-0.16,-12.6,13,-0.62,36,9,,1,1
25,down,51.00,35.70,39.50,15.8,4.1,23,13,-0.05,-14.0,15,-0.56,36,9,,1,1
25,down,51.00,35.70,39.55,18.5,2.9,27,16,0.14,-18.1,17,-0.46,35,9,,1,1
25,down,52.00,36.70,39.30,9.0,7.1,21,12,-0.20,-12.0,13,-0.63,37,7,,1,1
25,down,52.00,36.70,39.35,10.4,6.4,20,12,-0.19,-12.7,12,-0.62,35,8,,1,1
25,down,52.00,36.70,39.40,12.0,5.8,21,12,-0.17,-13.5,13,-0.60,36,7,,1,1
25,down,52.00,36.70,39.45,13.7,5.0,22,12,-0.10,-14.4,14,-0.57,36,8,,1,1
25,down,52.00,36.70,39.50,15.8,4.1,23,12,0.01,-15.4,15,-0.51,36,9,,1,1
25,down,52.00,36.70,39.55,18.5,2.9,28,16,0.20,-16.7,17,-0.40,37,9,,1,1
25,down,53.00,37.70,39.30,9.0,7.1,22,12,-0.14,-12.1,13,-0.58,37,7,,1,1
25,down,53.00,37.70,39.35,10.4,6.4,22,12,-0.13,-12.9,13,-0.57,35,7,,1,1
25,down,53.00,37.70,39.40,12.0,5.8,22,12,-0.10,-13.9,13,-0.55,35,8,,1,1
25,down,53.00,37.70,39.45,13.7,5.0,22,12,-0.03,-15.0,13,-0.51,35,7,,1,1
25,down,53.00,37.70,39.50,15.8,4.1,23,13,0.08,-16.6,14,-0.45,34,8,,1,1
25,down,53.00,37.70,39.55,18.5,2.9,24,13,0.28,-19.0,15,-0.34,36,9,,1,1
25,down,54.00,38.70,39.30,9.0,7.1,23,12,-0.08,-11.6,14,-0.54,34,7,,1,1
25,down,54.00,38.70,39.35,10.4,6.4,23,12,-0.06,-12.3,13,-0.53,33,7,,1,1
25,down,54.00,38.70,39.40,12.0,5.8,23,12,-0.02,-13.1,13,-0.50,33,7,,1,1
25,down,54.00,38.70,39.45,13.7,5.0,24,13,0.05,-14.8,14,-0.46,35,7,,1,1
25,down,54.00,38.70,39.50,15.8,4.1,24,13,0.17,-17.2,14,-0.40,36,8,,1,1
25,down,54.00,38.70,39.55,18.5,2.9,25,13,0.38,-18.1,15,-0.29,37,10,,1,1
25,down,55.00,39.70,39.30,9.0,7.1,21,11,-0.01,-10.7,12,-0.50,36,8,,1,1
25,down,55.00,39.70,39.35,10.4,6.4,21,12,0.01,-12.3,12,-0.48,35,8,,1,1
25,down,55.00,39.70,39.40,12.0,5.8,23,13,0.06,-15.0,13,-0.46,35,8,,1,1
25,down,55.00,39.70,39.45,13.7,5.0,23,13,0.14,-18.4,13,-0.42,37,8,,1,1
25,down,55.00,39.70,39.50,15.8,4.1,23,13,0.26,-21.6,13,-0.35,38,7,,1,1
25,down,55.00,39.70,39.55,18.5,2.9,23,13,0.48,-20.5,13,-0.24,39,13,,1,1
25,down,56.00,40.70,39.30,9.0,7.1,21,11,0.07,-9.7,12,-0.46,36,8,,1,1
25,down,56.00,40.70,39.35,10.4,6.4,22,12,0.10,-10.4,13,-0.44,35,8,,1,1
25,down,56.00,40.70,39.40,12.0,5.8,21,12,0.15,-11.2,12,-0.42,37,9,,1,1
25,down,56.00,40.70,39.45,13.7,5.0,23,13,0.23,-11.4,13,-0.38,37,9,,1,1
25,down,56.00,40.70,39.50,15.8,4.1,23,13,0.36,-12.6,13,-0.31,37,12,,1,1
25,down,56.00,40.70,39.55,18.5,2.9,25,14,0.58,-14.8,13,-0.19,39,12,,1,1
25,down,57.00,41.70,39.30,9.0,7.1,24,13,0.15,-9.8,13,-0.42,38,9,,1,1
25,down,57.00,41.70,39.35,10.4,6.4,24,13,0.18,-9.8,13,-0.41,37,9,,1,1
25,down,57.00,41.70,39.40,12.0,5.8,23,13,0.24,-9.7,12,-0.38,37,9,,1,1
25,down,57.00,41.70,39.45,13.7,5.0,23,13,0.33,-9.7,12,-0.34,37,11,,1,1
25,down,57.00,41.70,39.50,15.8,4.1,24,14,0.46,-10.5,13,-0.27,40,12,,1,1
25,down,57.00,41.70,39.55,18.5,2.9,25,15,0.68,-11.6,13,-0.15,39,14,,1,1
25,down,58.00,42.70,39.30,9.0,7.1,23,13,0.22,-10.3,13,-0.39,38,9,,1,1
25,down,58.00,42.70,39.35,10.4,6.4,23,13,0.26,-10.3,13,-0.38,37,9,,1,1
25,down,58.00,42.70,39.40,12.0,5.8,22,13,0.33,-10.2,12,-0.35,36,11,,1,1
25,down,58.00,42.70,39.45,13.7,5.0,22,13,0.42,-10.3,12,-0.30,36,13,,1,1
25,down,58.00,42.70,39.50,15.8,4.1,22,13,0.56,-11.1,12,-0.23,38,14,,1,1
25,down,58.00,42.70,39.55,18.5,2.9,25,15,0.79,-11.8,14,-0.11,38,15,,1,1
25,down,59.00,43.70,39.30,9.0,7.1,23,13,0.30,-10.8,13,-0.37,37,10,,1,1
25,down,59.00,43.70,39.35,10.4,6.4,23,13,0.34,-10.8,13,-0.35,37,11,,1,1
25,down,59.00,43.70,39.40,12.0,5.8,23,13,0.41,-10.8,13,-0.32,36,12,,1,1
25,down,59.00,43.70,39.45,13.7,5.0,22,13,0.51,-12.2,12,-0.27,36,13,,1,1
25,down,59.00,43.70,39.50,15.8,4.1,23,14,0.65,-14.1,12,-0.20,37,15,,1,1
25,down,59.00,43.70,39.55,18.5,2.9,24,15,0.88,-17.3,12,-0.08,37,15,,1,1
25,down,60.00,44.70,39.30,9.0,7.1,23,13,0.36,-11.4,13,-0.34,38,10,,1,1
25,down,60.00,44.70,39.35,10.4,6.4,23,13,0.41,-11.4,13,-0.32,37,12,,1,1
25,down,60.00,44.70,39.40,12.0,5.8,23,13,0.48,-11.4,13,-0.29,37,12,,1,1
25,down,60.00,44.70,39.45,13.7,5.0,24,14,0.59,-12.2,13,-0.25,37,15,,1,1
25,down,60.00,44.70,39.50,15.8,4.1,25,15,0.74,-13.7,13,-0.17,37,15,,1,1
25,down,60.00,44.70,39.55,18.5,2.9,25,15,0.97,-16.6,13,-0.05,37,15,,1,1
25,down,61.00,45.70,39.30,9.0,7.1,25,14,0.42,-12.0,14,-0.32,38,11,,1,1
25,down,61.00,45.70,39.35,10.4,6.4,25,14,0.47,-12.0,14,-0.30,38,12,,1,1
25,down,61.00,45.70,39.40,12.0,5.8,25,14,0.55,-12.5,14,-0.27,37,13,,1,1
25,down,61.00,45.70,39.45,13.7,5.0,26,15,0.65,-13.6,14,-0.22,37,15,,1,1
25,down,61.00,45.70,39.50,15.8,4.1,26,15,0.81,-15.1,13,-0.15,37,15,,1,1
25,down,61.00,45.70,39.55,18.5,2.9,26,15,1.04,-18.3,13,-0.03,37,15,,1,1
25,down,62.00,46.70,39.30,9.0,7.1,25,14,0.47,-12.6,14,-0.30,38,11,,1,1
25,down,62.00,46.70,39.35,10.4,6.4,26,14,0.52,-12.6,14,-0.28,38,13,,1,1
25,down,62.00,46.70,39.40,12.0,5.8,26,14,0.60,-12.7,14,-0.25,38,13,,1,1
25,down,62.00,46.70,39.45,13.7,5.0,27,15,0.71,-13.6,14,-0.21,38,15,,1,1
25,down,62.00,46.70,39.50,15.8,4.1,27,15,0.86,-14.9,14,-0.13,39,15,,1,1
25,down,62.00,46.70,39.55,18.5,2.9,27,15,1.10,-17.3,14,-0.01,39,16,,1,1
25,down,63.00,47.70,39.30,9.0,7.1,26,14,0.51,-13.2,14,-0.29,38,12,,1,1
25,down,63.00,47.70,39.35,10.4,6.4,27,14,0.56,-13.3,15,-0.27,38,12,,1,1
25,down,63.00,47.70,39.40,12.0,5.8,27,14,0.64,-13.4,15,-0.24,37,13,,1,1
25,down,63.00,47.70,39.45,13.7,5.0,28,15,0.75,-13.4,15,-0.19,38,14,,1,1
25,down,63.00,47.70,39.50,15.8,4.1,28,15,0.90,-13.4,15,-0.12,40,15,,1,1
25,down,63.00,47.70,39.55,18.5,2.9,27,15,1.14,-15.6,14,0.00,38,18,,1,1
25,down,64.00,48.70,39.30,9.0,7.1,28,14,0.53,-13.8,15,-0.27,39,11,,1,1
25,down,64.00,48.70,39.35,10.4,6.4,28,14,0.59,-14.0,15,-0.25,38,12,,1,1
25,down,64.00,48.70,39.40,12.0,5.8,28,14,0.67,-14.1,15,-0.22,38,12,,1,1
25,down,64.00,48.70,39.45,13.7,5.0,28,14,0.78,-14.2,15,-0.18,39,12,,1,1
25,down,64.00,48.70,39.50,15.8,4.1,29,15,0.93,-14.3,15,-0.10,38,17,,1,1
25,down,64.00,48.70,39.55,18.5,2.9,28,15,1.17,-14.2,14,0.02,37,18,,1,1
25,down,65.00,49.70,39.30,9.0,7.1,27,14,0.55,-14.4,15,-0.26,38,11,,1,1
25,down,65.00,49.70,39.35,10.4,6.4,28,14,0.61,-14.7,15,-0.24,39,11,,1,1
25,down,65.00,49.70,39.40,12.0,5.8,28,14,0.68,-14.9,15,-0.21,38,11,,1,1
25,down,65.00,49.70,39.45,13.7,5.0,28,14,0.79,-15.1,15,-0.16,39,15,,1,1
25,down,65.00,49.70,39.50,15.8,4.1,28,14,0.94,-15.2,15,-0.09,39,16,,1,1
25,down,65.00,49.70,39.55,18.5,2.9,28,15,1.18,-15.2,14,0.03,39,19,,1,1
25,down,66.00,50.70,39.30,9.0,7.1,27,14,0.56,-15.0,15,-0.25,39,11,,1,1
25,down,66.00,50.70,39.35,10.4,6.4,27,14,0.61,-15.4,15,-0.23,37,11,,1,1
25,down,66.00,50.70,39.40,12.0,5.8,27,14,0.68,-15.7,15,-0.20,37,14,,1,1
25,down,66.00,50.70,39.45,13.7,5.0,27,14,0.79,-16.0,15,-0.15,37,15,,1,1
25,down,66.00,50.70,39.50,15.8,4.1,28,14,0.94,-16.2,15,-0.08,39,16,,1,1
25,down,66.00,50.70,39.55,18.5,2.9,27,15,1.17,-16.3,13,0.04,42,20,,1,1
25,down,67.00,51.70,39.30,9.0,7.1,27,14,0.55,-15.6,15,-0.24,37,12,,1,1
25,down,67.00,51.70,39.35,10.4,6.4,27,14,0.60,-16.0,15,-0.22,35,13,,1,1
25,down,67.00,51.70,39.40,12.0,5.8,27,14,0.68,-16.5,15,-0.19,38,14,,1,1
25,down,67.00,51.70,39.45,13.7,5.0,27,14,0.78,-16.9,15,-0.14,40,15,,1,1
25,down,67.00,51.70,39.50,15.8,4.1,25,14,0.93,-17.3,13,-0.07,40,16,,1,1
25,down,67.00,51.70,39.55,18.5,2.9,26,14,1.16,-17.6,14,0.05,43,19,,1,1
25,down,68.00,52.70,39.30,9.0,7.1,26,14,0.54,-16.0,15,-0.23,40,13,,1,1
25,down,68.00,52.70,39.35,10.4,6.4,27,14,0.59,-16.6,15,-0.21,40,14,,1,1
25,down,68.00,52.70,39.40,12.0,5.8,27,14,0.66,-17.2,15,-0.18,41,14,,1,1
25,down,68.00,52.70,39.45,13.7,5.0,27,14,0.76,-17.9,15,-0.13,40,15,,1,1
25,down,68.00,52.70,39.50,15.8,4.1,25,14,0.91,-18.5,13,-0.06,40,16,,1,1
25,down,68.00,52.70,39.55,18.5,2.9,26,14,1.13,-19.1,14,0.06,41,18,,1,1
25,down,69.00,53.70,39.30,9.0,7.1,26,13,0.53,-16.3,14,-0.21,41,14,,1,1
25,down,69.00,53.70,39.35,10.4,6.4,25,13,0.57,-17.0,13,-0.19,42,14,,1,1
25,down,69.00,53.70,39.40,12.0,5.8,25,13,0.64,-17.8,13,-0.16,42,14,,1,1
25,down,69.00,53.70,39.45,13.7,5.0,25,14,0.73,-18.7,13,-0.12,41,15,,1,1
25,down,69.00,53.70,39.50,15.8,4.1,25,14,0.88,-19.7,13,-0.05,41,16,,1,1
25,down,69.00,53.70,39.55,18.5,2.9,26,14,1.10,-20.7,14,0.07,41,16,,1,1
25,down,70.00,54.70,39.30,9.0,7.1,24,12,0.51,-16.5,14,-0.20,42,12,,1,1
25,down,70.00,54.70,39.35,10.4,6.4,25,13,0.55,-17.3,14,-0.18,42,13,,1,1
25,down,70.00,54.70,39.40,12.0,5.8,25,13,0.61,-18.3,14,-0.15,42,13,,1,1
25,down,70.00,54.70,39.45,13.7,5.0,25,13,0.70,-19.4,14,-0.10,41,14,,1,1
25,down,70.00,54.70,39.50,15.8,4.1,25,14,0.84,-20.8,14,-0.04,41,14,,1,1
25,down,70.00,54.70,39.55,18.5,2.9,28,16,1.07,-22.5,15,0.08,41,15,,1,1
25,down,71.00,55.70,39.30,9.0,7.1,24,12,0.49,-16.5,14,-0.18,41,13,,1,1
25,down,71.00,55.70,39.35,10.4,6.4,25,12,0.53,-17.4,15,-0.16,42,13,,1,1
25,down,71.00,55.70,39.40,12.0,5.8,24,12,0.59,-18.4,14,-0.13,42,13,,1,1
25,down,71.00,55.70,39.45,13.7,5.0,26,13,0.67,-19.7,15,-0.09,41,14,,1,1
25,down,71.00,55.70,39.50,15.8,4.1,27,14,0.81,-21.5,15,-0.02,40,14,,1,1
25,down,71.00,55.70,39.55,18.5,2.9,29,16,1.03,-24.0,16,0.10,41,14,,1,1
25,down,72.00,56.70,39.30,9.0,7.1,23,11,0.48,-16.3,15,-0.16,38,14,,1,1
25,down,72.00,56.70,39.35,10.4,6.4,24,11,0.51,-17.2,16,-0.14,39,14,,1,1
25,down,72.00,56.70,39.40,12.0,5.8,23,11,0.56,-18.3,15,-0.11,40,14,,1,1
25,down,72.00,56.70,39.45,13.7,5.0,23,11,0.65,-19.7,15,-0.07,40,14,,1,1
25,down,72.00,56.70,39.50,15.8,4.1,25,13,0.78,-21.6,15,0.00,41,14,,1,1
25,down,72.00,56.70,39.55,18.5,2.9,25,13,1.00,-24.8,15,0.12,41,13,,1,1
25,down,73.00,57.70,39.30,9.0,7.1,22,11,0.47,-16.0,15,-0.13,38,14,,1,1
25,down,73.00,57.70,39.35,10.4,6.4,22,11,0.50,-16.9,15,-0.12,40,14,,1,1
25,down,73.00,57.70,39.40,12.0,5.8,22,11,0.55,-18.0,15,-0.09,40,14,,1,1
25,down,73.00,57.70,39.45,13.7,5.0,23,11,0.63,-19.3,15,-0.04,41,14,,1,1
25,down,73.00,57.70,39.50,15.8,4.1,25,12,0.75,-21.1,16,0.02,40,13,,1,1
25,down,73.00,57.70,39.55,18.5,2.9,26,13,0.97,-24.2,16,0.14,42,14,,1,1
25,down,74.00,58.70,39.30,9.0,7.1,23,11,0.47,-15.6,16,-0.10,39,14,,1,1
25,down,74.00,58.70,39.35,10.4,6.4,23,11,0.49,-16.4,16,-0.09,38,14,,1,1
25,down,74.00,58.70,39.40,12.0,5.8,23,11,0.54,-17.4,16,-0.06,39,14,,1,1
25,down,74.00,58.70,39.45,13.7,5.0,22,11,0.61,-18.6,15,-0.02,40,14,,1,1
25,down,74.00,58.70,39.50,15.8,4.1,23,12,0.74,-20.2,15,0.05,39,14,,1,1
25,down,74.00,58.70,39.55,18.5,2.9,26,13,0.95,-22.7,16,0.17,41,14,,1,1
25,down,75.00,59.70,39.30,9.0,7.1,23,10,0.48,-15.1,16,-0.07,38,14,,1,1
25,down,75.00,59.70,39.35,10.4,6.4,22,10,0.50,-15.8,15,-0.06,39,15,,1,1
25,down,75.00,59.70,39.40,12.0,5.8,23,11,0.54,-16.7,16,-0.03,39,15,,1,1
25,down,75.00,59.70,39.45,13.7,5.0,22,11,0.61,-17.8,15,0.02,39,14,,1,1
25,down,75.00,59.70,39.50,15.8,4.1,22,11,0.74,-19.1,15,0.08,39,14,,1,1
25,down,75.00,59.70,39.55,18.5,2.9,24,13,0.94,-21.0,15,0.20,40,14,,1,1
25,down,76.00,60.70,39.30,9.0,7.1,23,10,0.50,-14.6,16,-0.04,35,15,,1,1
25,down,76.00,60.70,39.35,10.4,6.4,22,10,0.51,-15.2,15,-0.02,35,15,,1,1
25,down,76.00,60.70,39.40,12.0,5.8,22,10,0.55,-16.0,15,0.01,36,15,,1,1
25,down,76.00,60.70,39.45,13.7,5.0,21,10,0.63,-16.9,14,0.05,37,14,,1,1
25,down,76.00,60.70,39.50,15.8,4.1,22,11,0.75,-18.0,15,0.12,38,15,,1,1
25,down,76.00,60.70,39.55,18.5,2.9,23,12,0.95,-19.9,15,0.23,39,15,,1,1
25,down,77.00,61.70,39.30,9.0,7.1,23,10,0.52,-14.0,16,0.00,35,14,,1,1
25,down,77.00,61.70,39.35,10.4,6.4,22,10,0.54,-14.6,15,0.02,35,15,,1,1
25,down,77.00,61.70,39.40,12.0,5.8,22,10,0.58,-15.2,15,0.05,35,16,,1,1
25,down,77.00,61.70,39.45,13.7,5.0,21,10,0.65,-16.0,14,0.09,36,15,,1,1
25,down,77.00,61.70,39.50,15.8,4.1,22,11,0.77,-19.6,14,0.16,38,15,,1,1
25,down,77.00,61.70,39.55,18.5,2.9,24,13,0.97,-24.9,16,0.27,39,15,,1,1
25,down,78.00,62.70,39.30,9.0,7.1,23,11,0.56,-13.5,16,0.04,35,15,,1,1
25,down,78.00,62.70,39.35,10.4,6.4,23,11,0.58,-14.0,16,0.06,35,15,,1,1
25,down,78.00,62.70,39.40,12.0,5.8,23,11,0.62,-14.5,16,0.09,35,14,,1,1
25,down,78.00,62.70,39.45,13.7,5.0,23,12,0.69,-15.1,15,0.14,36,15,,1,1
25,down,78.00,62.70,39.50,15.8,4.1,23,12,0.81,-15.8,15,0.20,36,15,,1,1
25,down,78.00,62.70,39.55,18.5,2.9,24,12,1.01,-17.7,15,0.32,40,17,,1,1
25,down,79.00,63.70,39.30,9.0,7.1,24,11,0.61,-12.9,16,0.09,34,15,,1,1
25,down,79.00,63.70,39.35,10.4,6.4,25,12,0.63,-13.4,16,0.11,35,15,,1,1
25,down,79.00,63.70,39.40,12.0,5.8,25,12,0.67,-13.8,16,0.14,35,14,,1,1
25,down,79.00,63.70,39.45,13.7,5.0,24,12,0.74,-14.3,15,0.18,36,15,,1,1
25,down,79.00,63.70,39.50,15.8,4.1,24,12,0.86,-15.4,15,0.25,37,16,,1,1
25,down,79.00,63.70,39.55,18.5,2.9,24,12,1.06,-18.8,15,0.36,39,16,,1,1
25,down,80.00,64.70,39.30,9.0,7.1,26,12,0.67,-12.4,16,0.13,36,15,,1,1
25,down,80.00,64.70,39.35,10.4,6.4,26,12,0.69,-12.8,16,0.15,35,16,,1,1
25,down,80.00,64.70,39.40,12.0,5.8,25,12,0.73,-13.2,15,0.18,35,15,,1,1
25,down,80.00,64.70,39.45,13.7,5.0,25,12,0.80,-13.6,15,0.23,36,16,,1,1
25,down,80.00,64.70,39.50,15.8,4.1,25,12,0.92,-14.2,15,0.30,36,16,,1,1
25,down,80.00,64.70,39.55,18.5,2.9,25,12,1.12,-16.8,15,0.41,39,16,,1,1
25,down,81.00,65.70,39.30,9.0,7.1,25,12,0.74,-11.9,16,0.18,35,16,,1,1
25,down,81.00,65.70,39.35,10.4,6.4,26,12,0.76,-12.2,16,0.20,35,17,,1,1
25,down,81.00,65.70,39.40,12.0,5.8,25,12,0.80,-12.6,15,0.23,36,16,,1,1
25,down,81.00,65.70,39.45,13.7,5.0,25,12,0.87,-12.9,15,0.28,36,16,,1,1
25,down,81.00,65.70,39.50,15.8,4.1,25,12,0.99,-13.3,15,0.35,38,17,,1,1
25,down,81.00,65.70,39.55,18.5,2.9,25,12,1.18,-14.1,15,0.46,40,18,,1,1
25,down,82.00,66.70,39.30,9.0,7.1,25,11,0.81,-11.5,15,0.23,35,17,,1,1
25,down,82.00,66.70,39.35,10.4,6.4,25,11,0.83,-11.7,15,0.25,35,17,,1,1
25,down,82.00,66.70,39.40,12.0,5.8,25,12,0.87,-12.0,15,0.28,37,17,,1,1
25,down,82.00,66.70,39.45,13.7,5.0,25,12,0.95,-12.3,15,0.33,37,17,,1,1
25,down,82.00,66.70,39.50,15.8,4.1,26,12,1.06,-13.3,15,0.40,39,17,,1,1
25,down,82.00,66.70,39.55,18.5,2.9,28,12,1.26,-16.1,16,0.51,40,18,,1,1
25,down,83.00,67.70,39.30,9.0,7.1,26,11,0.88,-11.0,15,0.27,37,17,,1,1
25,down,83.00,67.70,39.35,10.4,6.4,26,11,0.90,-11.2,15,0.30,36,18,,1,1
25,down,83.00,67.70,39.40,12.0,5.8,25,11,0.95,-11.5,14,0.33,36,17,,1,1
25,down,83.00,67.70,39.45,13.7,5.0,25,11,1.02,-11.7,14,0.38,38,17,,1,1
25,down,83.00,67.70,39.50,15.8,4.1,27,13,1.14,-13.6,15,0.45,38,17,,1,1
25,down,83.00,67.70,39.55,18.5,2.9,28,13,1.33,-17.8,16,0.56,41,19,,1,1
25,down,84.00,68.70,39.30,9.0,7.1,26,11,0.95,-10.6,15,0.32,36,17,,1,1
25,down,84.00,68.70,39.35,10.4,6.4,27,12,0.97,-10.8,15,0.34,37,19,,1,1
25,down,84.00,68.70,39.40,12.0,5.8,26,12,1.02,-11.0,14,0.38,38,18,,1,1
25,down,84.00,68.70,39.45,13.7,5.0,26,12,1.10,-11.2,14,0.42,40,19,,1,1
25,down,84.00,68.70,39.50,15.8,4.1,27,12,1.22,-13.3,15,0.49,40,18,,1,1
25,down,84.00,68.70,39.55,18.5,2.9,28,13,1.41,-16.8,16,0.61,41,18,,1,1
25,down,85.00,69.70,39.30,9.0,7.1,27,12,1.02,-10.2,15,0.36,36,18,,1,1
